tau_min,tau_max,fir,latency_med,latency_p95,latency_mean,n_interrupted,n_holds,n_changes
0.15000000000000002,2.500000000000001,0.12358490566037736,1.5831920877099044,2.23535264261067,1.570834625216287,524,4240,1262
0.3500000000000001,2.400000000000001,0.12311320754716981,1.6002313956618315,2.1691374116390953,1.589451481571655,522,4240,1262
0.20000000000000004,2.500000000000001,0.12264150943396226,1.6026986390352254,2.240983437448741,1.590604101275515,520,4240,1262
0.40000000000000013,2.400000000000001,0.1214622641509434,1.6197379469871527,2.1747682064771663,1.6092209576308827,515,4240,1262
0.25000000000000006,2.500000000000001,0.12004716981132076,1.6222051903605466,2.2466142322868117,1.6103735773347427,509,4240,1262
0.1,2.600000000000001,0.11910377358490566,1.6246724337339407,2.3184602580964575,1.6115261970386034,505,4240,1262
0.30000000000000004,2.500000000000001,0.1179245283018868,1.641711741685868,2.252245027124883,1.6301430533939711,500,4240,1262
0.3500000000000001,2.500000000000001,0.1169811320754717,1.661218293011189,2.2578758219629536,1.6499125294531989,496,4240,1262
0.20000000000000004,2.600000000000001,0.11650943396226415,1.663685536384583,2.329721847772599,1.6510651491570594,494,4240,1262
0.40000000000000013,2.500000000000001,0.11580188679245283,1.6807248443365101,2.263506616801024,1.6696820055124264,491,4240,1262
0.25000000000000006,2.600000000000001,0.11485849056603774,1.6831920877099042,2.33535264261067,1.670834625216287,487,4240,1262
0.1,2.700000000000001,0.11438679245283019,1.6856593310832984,2.4071986684203157,1.6719872449201474,485,4240,1262
0.30000000000000004,2.600000000000001,0.11367924528301887,1.7026986390352254,2.3409834374487413,1.690604101275515,482,4240,1262
0.3500000000000001,2.600000000000001,0.11297169811320755,1.7222051903605466,2.3466142322868118,1.710373577334743,479,4240,1262
0.20000000000000004,2.700000000000001,0.1125,1.7246724337339405,2.4184602580964576,1.7115261970386035,477,4240,1262
0.5500000000000002,2.500000000000001,0.11155660377358491,1.739244498312474,2.280399001315237,1.7289904336901105,473,4240,1262
0.1,2.8000000000000007,0.11108490566037736,1.7466462284326558,2.495937078744174,1.7324482928016913,471,4240,1262
0.6000000000000002,2.500000000000001,0.11084905660377359,1.7587510496377952,2.286029796153308,1.7487599097493385,470,4240,1262
0.4500000000000001,2.600000000000001,0.11061320754716981,1.761218293011189,2.3578758219629536,1.749912529453199,469,4240,1262
0.15000000000000002,2.8000000000000007,0.10966981132075472,1.766152779757977,2.5015678735822444,1.7522177688609193,465,4240,1262
0.5000000000000001,2.600000000000001,0.10943396226415095,1.7807248443365105,2.3635066168010246,1.7696820055124267,464,4240,1262
0.20000000000000004,2.8000000000000007,0.10849056603773585,1.785659331083298,2.5071986684203154,1.771987244920147,460,4240,1262
0.25000000000000006,2.8000000000000007,0.10754716981132076,1.8051658824086194,2.5128294632583863,1.7917567209793754,456,4240,1262
0.6000000000000002,2.600000000000001,0.10731132075471699,1.8197379469871526,2.374768206477166,1.809220957630883,455,4240,1262
0.4500000000000001,2.700000000000001,0.10613207547169812,1.8222051903605467,2.446614232286812,1.810373577334743,450,4240,1262
0.30000000000000004,2.8000000000000007,0.10589622641509434,1.8246724337339406,2.5184602580964572,1.8115261970386036,449,4240,1262
0.5000000000000001,2.700000000000001,0.10495283018867925,1.8417117416858682,2.452245027124883,1.8301430533939713,445,4240,1262
0.3500000000000001,2.8000000000000007,0.10471698113207548,1.8441789850592618,2.524091052934528,1.8312956730978314,444,4240,1262
0.5500000000000002,2.700000000000001,0.10400943396226416,1.8612182930111891,2.4578758219629537,1.8499125294531988,441,4240,1262
0.40000000000000013,2.8000000000000007,0.10353773584905661,1.8636855363845828,2.5297218477725987,1.851065149157059,439,4240,1262
0.25000000000000006,2.900000000000001,0.10259433962264151,1.8661527797579769,2.6015678735822445,1.8522177688609192,435,4240,1262
0.1,3.000000000000001,0.10212264150943397,1.868620023131371,2.6734138993918903,1.8533703885647796,433,4240,1262
0.4500000000000001,2.8000000000000007,0.10141509433962265,1.8831920877099042,2.5353526426106696,1.870834625216287,430,4240,1262
0.15000000000000002,3.000000000000001,0.10070754716981133,1.8881265744566924,2.6790446942299613,1.8731398646240076,427,4240,1262
0.5000000000000001,2.8000000000000007,0.10047169811320755,1.9026986390352254,2.540983437448741,1.890604101275515,426,4240,1262
0.3500000000000001,2.900000000000001,0.09976415094339623,1.9051658824086195,2.6128294632583864,1.8917567209793755,423,4240,1262
0.20000000000000004,3.000000000000001,0.09882075471698114,1.9076331257820134,2.684675489068032,1.8929093406832354,419,4240,1262
0.25000000000000006,3.000000000000001,0.09716981132075472,1.9271396771073346,2.690306283906103,1.9126788167424633,412,4240,1262
0.4500000000000001,2.900000000000001,0.09693396226415095,1.944178985059262,2.6240910529345283,1.9312956730978312,411,4240,1262
