tau_min,tau_max,fir,latency_med,latency_p95,latency_mean,n_interrupted,n_holds,n_changes
0.1,1.0000000000000002,0.3625,0.6534868791699411,0.8980447349324825,0.661175314178831,1537,4240,1262
0.15000000000000002,1.0000000000000002,0.35495283018867924,0.6727376081049443,0.9037089163251223,0.6799989078355626,1505,4240,1262
0.20000000000000004,1.0000000000000002,0.3483490566037736,0.6919883370399476,0.9093730977177622,0.6988225014922942,1477,4240,1262
0.25000000000000006,1.0000000000000002,0.3438679245283019,0.711239065974951,0.9150372791104021,0.7176460951490258,1458,4240,1262
0.1,1.1000000000000003,0.3240566037735849,0.7149854212999345,0.9867163721472028,0.7235281268653676,1374,4240,1262
0.15000000000000002,1.1000000000000003,0.31839622641509435,0.7342361502349379,0.9923805535398427,0.7423517205220994,1350,4240,1262
0.20000000000000004,1.1000000000000003,0.3113207547169811,0.7534868791699412,0.9980447349324826,0.761175314178831,1320,4240,1262
0.25000000000000006,1.1000000000000003,0.30778301886792453,0.7727376081049445,1.0037089163251225,0.7799989078355627,1305,4240,1262
0.1,1.2000000000000004,0.29221698113207545,0.776483963429928,1.075388009361923,0.7858809395519046,1239,4240,1262
0.15000000000000002,1.2000000000000004,0.28726415094339625,0.7957346923649313,1.081052190754563,0.8047045332086362,1218,4240,1262
0.20000000000000004,1.2000000000000004,0.2830188679245283,0.8149854212999347,1.0867163721472028,0.823528126865368,1200,4240,1262
0.25000000000000006,1.2000000000000004,0.2775943396226415,0.834236150234938,1.0923805535398428,0.8423517205220996,1177,4240,1262
0.1,1.3000000000000003,0.2681603773584906,0.8379825055599213,1.1640596465766433,0.8482337522384412,1137,4240,1262
0.15000000000000002,1.3000000000000003,0.2625,0.8572332344949247,1.169723827969283,0.867057345895173,1113,4240,1262
0.20000000000000004,1.3000000000000003,0.26108490566037734,0.8764839634299281,1.1753880093619231,0.8858809395519046,1107,4240,1262
0.25000000000000006,1.3000000000000003,0.25825471698113206,0.8957346923649313,1.181052190754563,0.9047045332086361,1095,4240,1262
0.1,1.4000000000000004,0.2502358490566038,0.8994810476899149,1.2527312837913638,0.910586564924978,1061,4240,1262
0.15000000000000002,1.4000000000000004,0.24787735849056602,0.9187317766249182,1.2583954651840035,0.9294101585817099,1051,4240,1262
0.20000000000000004,1.4000000000000004,0.24575471698113208,0.9379825055599216,1.2640596465766434,0.9482337522384414,1042,4240,1262
0.25000000000000006,1.4000000000000004,0.24245283018867925,0.9572332344949248,1.269723827969283,0.9670573458951729,1028,4240,1262
0.1,1.5000000000000004,0.2339622641509434,0.9609795898199083,1.3414029210060838,0.9729393776115149,992,4240,1262
0.15000000000000002,1.5000000000000004,0.2320754716981132,0.9802303187549117,1.347067102398724,0.9917629712682466,984,4240,1262
0.20000000000000004,1.5000000000000004,0.2275943396226415,0.9994810476899151,1.3527312837913639,1.0105865649249781,965,4240,1262
0.25000000000000006,1.5000000000000004,0.2240566037735849,1.0187317766249182,1.3583954651840036,1.0294101585817097,950,4240,1262
0.1,1.6000000000000005,0.21438679245283018,1.022478131949902,1.4300745582208043,1.0352921902980516,909,4240,1262
0.15000000000000002,1.6000000000000005,0.21202830188679245,1.0417288608849053,1.4357387396134444,1.0541157839547837,899,4240,1262
