tau_min,tau_max,fir,latency_med,latency_p95,latency_mean,n_interrupted,n_holds,n_changes
0.1,0.2,0.9860849056603773,0.15663559138774874,0.18839704647660258,0.15716781326609838,4181,4240,1262
0.15000000000000002,0.2,0.9745283018867924,0.17831779569387438,0.1941985232383013,0.17858390663304918,4132,4240,1262
0.1,0.30000000000000004,0.8625,0.21327118277549745,0.2767940929532052,0.21433562653219676,3657,4240,1262
0.15000000000000002,0.30000000000000004,0.8443396226415094,0.2349533870816231,0.2825955697149039,0.2357517198991476,3580,4240,1262
0.20000000000000004,0.30000000000000004,0.8273584905660377,0.2566355913877488,0.28839704647660264,0.2571678132660984,3508,4240,1262
0.1,0.4000000000000001,0.75,0.26990677416324615,0.36519113942980774,0.2715034397982951,3180,4240,1262
0.15000000000000002,0.4000000000000001,0.7375,0.2915889784693718,0.37099261619150653,0.2929195331652459,3127,4240,1262
0.20000000000000004,0.4000000000000001,0.7240566037735849,0.3132711827754975,0.3767940929532052,0.3143356265321968,3070,4240,1262
0.1,0.5000000000000001,0.6481132075471698,0.3265423655509949,0.45358818590641037,0.3286712530643935,2748,4240,1262
0.15000000000000002,0.5000000000000001,0.6370283018867925,0.3482245698571206,0.4593896626681091,0.3500873464313443,2701,4240,1262
0.20000000000000004,0.5000000000000001,0.6266509433962264,0.36990677416324624,0.46519113942980783,0.37150343979829514,2657,4240,1262
0.1,0.6000000000000001,0.5606132075471698,0.3831779569387437,0.541985232383013,0.38583906633049186,2377,4240,1262
0.15000000000000002,0.6000000000000001,0.5516509433962264,0.4048601612448693,0.5477867091447116,0.4072551596974427,2339,4240,1262
0.20000000000000004,0.6000000000000001,0.5436320754716981,0.4265423655509949,0.5535881859064103,0.4286712530643935,2305,4240,1262
0.1,0.7000000000000002,0.49292452830188677,0.43981354832649244,0.6303822788596156,0.44300687959659024,2090,4240,1262
0.15000000000000002,0.7000000000000002,0.4844339622641509,0.46149575263261805,0.6361837556213144,0.4644229729635411,2054,4240,1262
0.20000000000000004,0.7000000000000002,0.47688679245283017,0.48317795693874366,0.6419852323830131,0.48583906633049195,2022,4240,1262
0.1,0.8000000000000003,0.4382075471698113,0.4964491397142412,0.7187793253362182,0.5001746928626888,1858,4240,1262
0.15000000000000002,0.8000000000000003,0.43183962264150944,0.5181313440203668,0.724580802097917,0.5215907862296395,1831,4240,1262
0.20000000000000004,0.8000000000000003,0.4266509433962264,0.5398135483264924,0.7303822788596157,0.5430068795965904,1809,4240,1262
0.1,0.9000000000000002,0.3905660377358491,0.5530847311019899,0.8071763718128208,0.557342506128787,1656,4240,1262
0.15000000000000002,0.9000000000000002,0.38466981132075473,0.5747669354081155,0.8129778485745195,0.5787585994957378,1631,4240,1262
0.20000000000000004,0.9000000000000002,0.38066037735849056,0.5964491397142412,0.8187793253362182,0.6001746928626887,1614,4240,1262
0.1,1.0000000000000002,0.35212264150943395,0.6097203224897386,0.8955734182894234,0.6145103193948855,1493,4240,1262
